book,coref_id,character_name,provider,pred_O,gt_O,pred_C,gt_C,pred_E,gt_E,pred_A,gt_A,pred_N,gt_N
measure_for_measure,char_isabella,Isabella,OpenAI,0.0,0.093676,0.5,0.747108,-0.5,-0.022556,1.0,0.08712799999999998,0.0,0.427404
measure_for_measure,char_isabella,Isabella,Anthropic,0.7,0.093676,0.8,0.747108,0.5,-0.022556,0.6,0.08712799999999998,0.4,0.427404
measure_for_measure,char_isabella,Isabella,Google,0.5,0.093676,0.5,0.747108,-0.5,-0.022556,0.5,0.08712799999999998,0.5,0.427404
measure_for_measure,char_lucio,Lucio,OpenAI,0.0,0.6012879999999999,-0.5,-0.47805200000000003,0.5,0.768384,-0.5,-0.348472,0.0,0.018847999999999997
measure_for_measure,char_lucio,Lucio,Anthropic,0.3,0.6012879999999999,-0.4,-0.47805200000000003,0.7,0.768384,-0.6,-0.348472,0.5,0.018847999999999997
measure_for_measure,char_lucio,Lucio,Google,0.5,0.6012879999999999,-0.5,-0.47805200000000003,0.5,0.768384,-0.5,-0.348472,0.0,0.018847999999999997
measure_for_measure,char_angelo,Angelo,OpenAI,-0.2,-0.424416,0.8,0.780848,-0.3,-0.510528,-0.8,-0.6591560000000001,0.6,0.589364
measure_for_measure,char_angelo,Angelo,Anthropic,-0.7,-0.424416,0.8,0.780848,0.6,-0.510528,-0.8,-0.6591560000000001,0.7,0.589364
measure_for_measure,char_angelo,Angelo,Google,0.0,-0.424416,0.5,0.780848,-0.5,-0.510528,-0.5,-0.6591560000000001,0.5,0.589364
measure_for_measure,char_escalus,Escalus,OpenAI,0.0,-0.07155199999999999,0.5,0.7303879999999999,-0.25,0.14984799999999998,0.0,0.601656,-0.5,-0.43105600000000005
measure_for_measure,char_escalus,Escalus,Anthropic,-0.5,-0.07155199999999999,0.7,0.7303879999999999,0.6,0.14984799999999998,0.5,0.601656,-0.6,-0.43105600000000005
measure_for_measure,char_escalus,Escalus,Google,0.0,-0.07155199999999999,0.5,0.7303879999999999,-0.5,0.14984799999999998,0.5,0.601656,-0.5,-0.43105600000000005
measure_for_measure,char_provost,Provost,OpenAI,-0.2,-0.305288,0.6,0.742852,-0.4,-0.317444,0.0,0.52762,-0.3,-0.31121999999999994
measure_for_measure,char_provost,Provost,Anthropic,-0.6,-0.305288,0.7,0.742852,-0.4,-0.317444,0.5,0.52762,-0.5,-0.31121999999999994
measure_for_measure,char_provost,Provost,Google,0.0,-0.305288,0.5,0.742852,-0.5,-0.317444,0.0,0.52762,-0.5,-0.31121999999999994
measure_for_measure,char_pompey,Pompey,OpenAI,-0.25,0.09349199999999999,-0.5,-0.40736800000000006,0.5,0.608296,-0.25,-0.06411599999999999,-0.25,-0.137036
measure_for_measure,char_pompey,Pompey,Anthropic,0.3,0.09349199999999999,-0.6,-0.40736800000000006,0.7,0.608296,0.5,-0.06411599999999999,-0.4,-0.137036
measure_for_measure,char_pompey,Pompey,Google,0.0,0.09349199999999999,-0.5,-0.40736800000000006,0.0,0.608296,0.0,-0.06411599999999999,0.5,-0.137036
measure_for_measure,char_claudio,Claudio,OpenAI,-0.2,-0.016476,0.0,-0.12195199999999999,-0.3,-0.328304,0.1,-0.06885599999999999,0.7,0.42302799999999996
measure_for_measure,char_claudio,Claudio,Anthropic,0.6,-0.016476,-0.4,-0.12195199999999999,-0.5,-0.328304,0.3,-0.06885599999999999,0.8,0.42302799999999996
measure_for_measure,char_claudio,Claudio,Google,0.0,-0.016476,-0.5,-0.12195199999999999,-0.5,-0.328304,0.0,-0.06885599999999999,0.5,0.42302799999999996
measure_for_measure,char_elbow,Elbow,OpenAI,-0.3,-0.472056,0.0,0.1407,-0.2,0.266012,-0.5,-0.182352,0.2,-0.030472
measure_for_measure,char_elbow,Elbow,Anthropic,-0.7,-0.472056,-0.6,0.1407,0.5,0.266012,-0.5,-0.182352,0.6,-0.030472
measure_for_measure,char_elbow,Elbow,Google,-0.5,-0.472056,-0.5,0.1407,-0.5,0.266012,0.0,-0.182352,0.5,-0.030472
measure_for_measure,char_mariana,Mariana,OpenAI,-0.1,0.17242799999999997,0.2,0.329368,-0.2,-0.429016,0.7,0.7162759999999999,0.1,0.09304000000000003
measure_for_measure,char_mariana,Mariana,Anthropic,-0.5,0.17242799999999997,0.5,0.329368,-0.5,-0.429016,0.8,0.7162759999999999,0.3,0.09304000000000003
measure_for_measure,char_mariana,Mariana,Google,0.0,0.17242799999999997,0.5,0.329368,-0.5,-0.429016,0.5,0.7162759999999999,-0.5,0.09304000000000003
moby_dick_or_the_whale,559,Ahab,OpenAI,0.6,0.35673333333333335,0.7,0.31930000000000003,0.4,0.3284333333333334,-0.8,-0.7070333333333335,0.8,0.5807333333333333
moby_dick_or_the_whale,559,Ahab,Anthropic,0.9,0.35673333333333335,0.6,0.31930000000000003,0.7,0.3284333333333334,-0.8,-0.7070333333333335,0.7,0.5807333333333333
moby_dick_or_the_whale,559,Ahab,Google,0.9,0.35673333333333335,0.5,0.31930000000000003,0.3,0.3284333333333334,-0.9,-0.7070333333333335,0.8,0.5807333333333333
moby_dick_or_the_whale,810,Stubb,OpenAI,0.2,0.3176058823529412,-0.1,0.589,0.85,0.6039117647058824,0.1,0.4104999999999999,-0.55,-0.45079411764705885
moby_dick_or_the_whale,810,Stubb,Anthropic,0.3,0.3176058823529412,-0.2,0.589,0.8,0.6039117647058824,-0.1,0.4104999999999999,-0.5,-0.45079411764705885
moby_dick_or_the_whale,810,Stubb,Google,-0.5,0.3176058823529412,0.6,0.589,0.8,0.6039117647058824,-0.2,0.4104999999999999,-0.9,-0.45079411764705885
moby_dick_or_the_whale,0,Ishmael,OpenAI,0.35,0.6217470588235294,0.1,-0.18652352941176473,0.15,0.36380588235294115,-0.05,0.3111529411764706,0.65,0.3631941176470588
moby_dick_or_the_whale,0,Ishmael,Anthropic,0.75,0.6217470588235294,0.1,-0.18652352941176473,0.4,0.36380588235294115,0.45,0.3111529411764706,0.35,0.3631941176470588
moby_dick_or_the_whale,0,Ishmael,Google,0.7,0.6217470588235294,0.1,-0.18652352941176473,0.3,0.36380588235294115,0.2,0.3111529411764706,0.4,0.3631941176470588
moby_dick_or_the_whale,579,Starbuck,OpenAI,0.55,-0.1637,0.75,0.6602235294117647,0.1,-0.2606,0.25,0.5270764705882353,0.45,-0.3942411764705882
moby_dick_or_the_whale,579,Starbuck,Anthropic,0.65,-0.1637,0.75,0.6602235294117647,0.3,-0.2606,0.5,0.5270764705882353,0.45,-0.3942411764705882
moby_dick_or_the_whale,579,Starbuck,Google,-0.5,-0.1637,0.9,0.6602235294117647,-0.2,-0.2606,0.4,0.5270764705882353,0.3,-0.3942411764705882
moby_dick_or_the_whale,580,Queequeg,OpenAI,0.1,0.5324882352941176,0.6,0.4297,0.0,0.0964,0.7,0.7543352941176471,-0.6,-0.41939999999999994
moby_dick_or_the_whale,580,Queequeg,Anthropic,-0.3,0.5324882352941176,0.5,0.4297,-0.2,0.0964,0.7,0.7543352941176471,-0.7,-0.41939999999999994
moby_dick_or_the_whale,580,Queequeg,Google,0.6,0.5324882352941176,0.9,0.4297,0.3,0.0964,0.8,0.7543352941176471,-0.8,-0.41939999999999994
much_ado_about_nothing,char_benedick,Benedick,OpenAI,0.3,0.6261559999999999,0.0,0.006711999999999996,0.6,0.769904,0.0,-0.025051999999999998,-0.2,-0.166148
much_ado_about_nothing,char_benedick,Benedick,Anthropic,0.7,0.6261559999999999,0.3,0.006711999999999996,0.8,0.769904,-0.4,-0.025051999999999998,0.5,-0.166148
much_ado_about_nothing,char_benedick,Benedick,Google,0.5,0.6261559999999999,0.0,0.006711999999999996,0.5,0.769904,0.0,-0.025051999999999998,-0.5,-0.166148
much_ado_about_nothing,char_don_pedro,Don Pedro,OpenAI,0.2,0.277648,0.3,0.623664,0.7,0.759404,0.6,0.51112,-0.3,-0.44898
much_ado_about_nothing,char_don_pedro,Don Pedro,Anthropic,0.3,0.277648,0.7,0.623664,0.8,0.759404,0.4,0.51112,-0.6,-0.44898
much_ado_about_nothing,char_don_pedro,Don Pedro,Google,0.0,0.277648,0.5,0.623664,0.5,0.759404,0.5,0.51112,-0.5,-0.44898
much_ado_about_nothing,char_claudio,Claudio,OpenAI,0.1,-0.252904,0.0,-0.021868,0.5,0.440752,-0.5,-0.302556,0.5,0.535584
much_ado_about_nothing,char_claudio,Claudio,Anthropic,-0.5,-0.252904,-0.5,-0.021868,0.5,0.440752,-0.8,-0.302556,0.7,0.535584
much_ado_about_nothing,char_claudio,Claudio,Google,0.0,-0.252904,0.0,-0.021868,0.0,0.440752,-0.5,-0.302556,0.5,0.535584
much_ado_about_nothing,char_leonato,Leonato,OpenAI,0.0,-0.28348399999999996,0.0,0.369748,0.5,0.589372,-0.5,0.17756,0.5,0.313812
much_ado_about_nothing,char_leonato,Leonato,Anthropic,-0.5,-0.28348399999999996,0.5,0.369748,0.5,0.589372,-0.5,0.17756,0.8,0.313812
much_ado_about_nothing,char_leonato,Leonato,Google,0.0,-0.28348399999999996,0.5,0.369748,-0.5,0.589372,0.5,0.17756,0.5,0.313812
much_ado_about_nothing,char_beatrice,Beatrice,OpenAI,0.5,0.77782,0.0,0.019132,0.5,0.84436,-0.5,-0.04666,0.0,0.14144800000000002
much_ado_about_nothing,char_beatrice,Beatrice,Anthropic,0.7,0.77782,-0.4,0.019132,0.8,0.84436,-0.3,-0.04666,0.5,0.14144800000000002
much_ado_about_nothing,char_beatrice,Beatrice,Google,0.5,0.77782,0.0,0.019132,0.5,0.84436,-0.5,-0.04666,0.5,0.14144800000000002
much_ado_about_nothing,char_dogberry,Dogberry,OpenAI,-0.25,-0.3963399999999999,0.0,-0.14470799999999998,0.5,0.5930959999999998,0.0,-0.05306800000000002,-0.5,-0.18889999999999998
much_ado_about_nothing,char_dogberry,Dogberry,Anthropic,-0.7,-0.3963399999999999,-0.6,-0.14470799999999998,0.7,0.5930959999999998,0.5,-0.05306800000000002,0.6,-0.18889999999999998
much_ado_about_nothing,char_dogberry,Dogberry,Google,-0.8,-0.3963399999999999,-0.7,-0.14470799999999998,-0.2,0.5930959999999998,0.3,-0.05306800000000002,0.4,-0.18889999999999998
much_ado_about_nothing,char_hero,Hero,OpenAI,0.0,-0.30594399999999994,0.5,0.412148,-0.5,-0.11155999999999999,0.5,0.7170599999999999,-0.5,0.24966399999999997
much_ado_about_nothing,char_hero,Hero,Anthropic,0.3,-0.30594399999999994,0.6,0.412148,0.4,-0.11155999999999999,0.7,0.7170599999999999,0.5,0.24966399999999997
much_ado_about_nothing,char_hero,Hero,Google,0.0,-0.30594399999999994,0.5,0.412148,-0.5,-0.11155999999999999,0.5,0.7170599999999999,-0.5,0.24966399999999997
much_ado_about_nothing,char_don_john,Don John,OpenAI,-0.2,-0.351664,-0.5,0.17455199999999998,-0.3,-0.49525600000000003,-1.0,-0.9226000000000001,0.6,0.532456
much_ado_about_nothing,char_don_john,Don John,Anthropic,-0.7,-0.351664,0.6,0.17455199999999998,-0.5,-0.49525600000000003,-0.9,-0.9226000000000001,0.8,0.532456
much_ado_about_nothing,char_don_john,Don John,Google,-0.5,-0.351664,0.0,0.17455199999999998,-0.7,-0.49525600000000003,-0.8,-0.9226000000000001,0.5,0.532456
much_ado_about_nothing,char_borachio,Borachio,OpenAI,-0.2,-0.09759999999999999,-0.5,-0.026315999999999996,0.3,0.335968,-0.8,-0.52178,0.4,0.200908
much_ado_about_nothing,char_borachio,Borachio,Anthropic,0.3,-0.09759999999999999,0.6,-0.026315999999999996,0.5,0.335968,-0.8,-0.52178,0.4,0.200908
much_ado_about_nothing,char_borachio,Borachio,Google,0.0,-0.09759999999999999,-0.5,-0.026315999999999996,0.0,0.335968,-0.5,-0.52178,0.5,0.200908
much_ado_about_nothing,char_margaret,Margaret,OpenAI,0.2,0.22924799999999998,-0.1,0.139848,0.6,0.475516,-0.3,0.3961279999999999,-0.2,-0.19422
much_ado_about_nothing,char_margaret,Margaret,Anthropic,0.6,0.22924799999999998,0.3,0.139848,0.8,0.475516,0.4,0.3961279999999999,0.2,-0.19422
much_ado_about_nothing,char_margaret,Margaret,Google,0.5,0.22924799999999998,0.0,0.139848,0.5,0.475516,0.0,0.3961279999999999,-0.5,-0.19422
oedipus_king_of_thebes,char_oedipus,Oedipus,OpenAI,0.0,0.536044,0.0,0.64176,0.0,0.551096,-0.5,-0.12283999999999999,0.8,0.781048
oedipus_king_of_thebes,char_oedipus,Oedipus,Anthropic,0.3,0.536044,0.6,0.64176,0.7,0.551096,-0.4,-0.12283999999999999,0.8,0.781048
oedipus_king_of_thebes,char_oedipus,Oedipus,Google,0.5,0.536044,-0.5,0.64176,0.0,0.551096,0.0,-0.12283999999999999,1.0,0.781048
oedipus_king_of_thebes,char_creon,Creon,OpenAI,-0.2,-0.407848,0.4,0.731984,-0.1,0.094804,-0.5,-0.018748000000000008,0.3,-0.17365599999999998
oedipus_king_of_thebes,char_creon,Creon,Anthropic,-0.5,-0.407848,0.7,0.731984,0.6,0.094804,-0.4,-0.018748000000000008,0.3,-0.17365599999999998
oedipus_king_of_thebes,char_creon,Creon,Google,0.0,-0.407848,0.5,0.731984,-0.5,0.094804,-0.5,-0.018748000000000008,0.5,-0.17365599999999998
oedipus_king_of_thebes,char_jocasta,Jocasta,OpenAI,-0.2,-0.36379199999999995,0.0,0.270312,0.2,0.266096,0.6,0.41967999999999994,-0.3,0.32513200000000003
oedipus_king_of_thebes,char_jocasta,Jocasta,Anthropic,-0.5,-0.36379199999999995,0.5,0.270312,0.5,0.266096,0.5,0.41967999999999994,0.7,0.32513200000000003
oedipus_king_of_thebes,char_jocasta,Jocasta,Google,0.0,-0.36379199999999995,0.0,0.270312,-0.5,0.266096,0.5,0.41967999999999994,0.5,0.32513200000000003
oedipus_king_of_thebes,char_stranger,Stranger,OpenAI,-0.1,0.03497599999999999,0.0,0.231292,-0.2,0.171516,0.2,0.18875599999999998,-0.3,-0.14207199999999998
oedipus_king_of_thebes,char_stranger,Stranger,Anthropic,0.3,0.03497599999999999,0.6,0.231292,0.5,0.171516,-0.2,0.18875599999999998,-0.4,-0.14207199999999998
oedipus_king_of_thebes,char_stranger,Stranger,Google,0.0,0.03497599999999999,0.5,0.231292,-0.5,0.171516,0.5,0.18875599999999998,-0.5,-0.14207199999999998
oedipus_king_of_thebes,char_leader,Leader,OpenAI,0.0,-0.063256,0.5,0.43612,0.0,0.35684,0.5,0.04278,0.0,0.20044800000000002
oedipus_king_of_thebes,char_leader,Leader,Anthropic,0.3,-0.063256,0.4,0.43612,0.6,0.35684,0.7,0.04278,0.5,0.20044800000000002
oedipus_king_of_thebes,char_leader,Leader,Google,0.0,-0.063256,0.5,0.43612,-0.5,0.35684,0.5,0.04278,0.0,0.20044800000000002
oedipus_king_of_thebes,char_tiresias,Tiresias,OpenAI,0.0,0.48274399999999995,0.5,0.60972,-0.5,-0.50098,-0.5,-0.169652,0.0,0.032752
oedipus_king_of_thebes,char_tiresias,Tiresias,Anthropic,0.7,0.48274399999999995,0.6,0.60972,-0.4,-0.50098,-0.6,-0.169652,0.5,0.032752
oedipus_king_of_thebes,char_tiresias,Tiresias,Google,0.5,0.48274399999999995,0.0,0.60972,-0.5,-0.50098,0.5,-0.169652,0.5,0.032752
oedipus_king_of_thebes,char_shepherd,Shepherd,OpenAI,-0.2,-0.354744,0.0,0.047028,-0.4,-0.4888199999999999,0.5,0.3796959999999999,0.7,0.364456
oedipus_king_of_thebes,char_shepherd,Shepherd,Anthropic,-0.5,-0.354744,0.0,0.047028,-0.6,-0.4888199999999999,0.7,0.3796959999999999,0.6,0.364456
oedipus_king_of_thebes,char_shepherd,Shepherd,Google,0.0,-0.354744,0.0,0.047028,-0.5,-0.4888199999999999,0.0,0.3796959999999999,0.5,0.364456
oliver_twist,132,Mr. Bumble,OpenAI,-0.4,-0.5602235294117647,0.6,0.009999999999999993,0.3,0.30916470588235295,-0.8,-0.6542117647058824,0.2,0.08026470588235295
oliver_twist,132,Mr. Bumble,Anthropic,-0.5,-0.5602235294117647,0.3,0.009999999999999993,0.7,0.30916470588235295,-0.8,-0.6542117647058824,0.4,0.08026470588235295
oliver_twist,132,Mr. Bumble,Google,-0.7,-0.5602235294117647,0.4,0.009999999999999993,0.7,0.30916470588235295,-0.9,-0.6542117647058824,0.5,0.08026470588235295
oliver_twist,118,Oliver,OpenAI,0.1,0.305,0.2,0.566,-0.6,-0.232,0.5,0.654,0.6,0.309
oliver_twist,118,Oliver,Anthropic,-0.2,0.305,0.3,0.566,-0.6,-0.232,0.5,0.654,0.5,0.309
oliver_twist,118,Oliver,Google,0.0,0.305,0.5,0.566,-0.6,-0.232,0.7,0.654,0.8,0.309
oliver_twist,133,Fagin,OpenAI,0.2,0.3362823529411765,0.65,0.007941176470588234,0.35,0.324564705882353,-0.85,-0.7410117647058824,0.45,0.39794117647058824
oliver_twist,133,Fagin,Anthropic,0.5,0.3362823529411765,0.6,0.007941176470588234,0.6,0.324564705882353,-0.7,-0.7410117647058824,0.4,0.39794117647058824
oliver_twist,133,Fagin,Google,0.0,0.3362823529411765,0.8,0.007941176470588234,0.7,0.324564705882353,-0.9,-0.7410117647058824,0.4,0.39794117647058824
oliver_twist,127,Mr. Brownlow,OpenAI,0.2,0.5082,0.75,0.5354333333333334,0.25,0.4121666666666667,0.85,0.7030333333333333,-0.2,0.18203333333333332
oliver_twist,127,Mr. Brownlow,Anthropic,0.4,0.5082,0.5,0.5354333333333334,0.5,0.4121666666666667,0.85,0.7030333333333333,0.2,0.18203333333333332
oliver_twist,127,Mr. Brownlow,Google,0.6,0.5082,0.7,0.5354333333333334,0.4,0.4121666666666667,0.9,0.7030333333333333,-0.4,0.18203333333333332
oliver_twist,280,Rose,OpenAI,0.25,0.0805,0.65,0.6049,0.2,0.37150000000000005,0.9,0.8301823529411764,0.55,-0.4801
oliver_twist,280,Rose,Anthropic,0.4,0.0805,0.6,0.6049,0.5,0.37150000000000005,0.85,0.8301823529411764,0.3,-0.4801
oliver_twist,280,Rose,Google,0.5,0.0805,0.6,0.6049,0.4,0.37150000000000005,0.9,0.8301823529411764,0.3,-0.4801
oliver_twist,187,the Dodger,OpenAI,0.2,0.40253529411764705,-0.6,-0.48362352941176473,0.7,0.5682117647058823,-0.7,-0.3430235294117647,-0.1,-0.4189823529411765
oliver_twist,187,the Dodger,Anthropic,0.3,0.40253529411764705,-0.4,-0.48362352941176473,0.85,0.5682117647058823,-0.6,-0.3430235294117647,-0.4,-0.4189823529411765
oliver_twist,187,the Dodger,Google,0.1,0.40253529411764705,-0.4,-0.48362352941176473,0.8,0.5682117647058823,-0.6,-0.3430235294117647,-0.8,-0.4189823529411765
oliver_twist,130,Nancy,OpenAI,-0.2,0.07225294117647059,0.1,-0.27091176470588235,0.4,0.34859411764705883,-0.6,0.6371058823529412,0.7,0.5902235294117647
oliver_twist,130,Nancy,Anthropic,-0.2,0.07225294117647059,-0.1,-0.27091176470588235,0.6,0.34859411764705883,0.4,0.6371058823529412,0.65,0.5902235294117647
oliver_twist,130,Nancy,Google,-0.4,0.07225294117647059,-0.5,-0.27091176470588235,0.6,0.34859411764705883,0.5,0.6371058823529412,0.7,0.5902235294117647
oliver_twist,279,Mrs. Maylie,OpenAI,0.1,0.1968,0.75,0.6636000000000001,-0.15,-0.0316,0.9,0.7140823529411765,0.25,-0.33692352941176473
oliver_twist,279,Mrs. Maylie,Anthropic,0.3,0.1968,0.7,0.6636000000000001,0.2,-0.0316,0.9,0.7140823529411765,0.4,-0.33692352941176473
oliver_twist,279,Mrs. Maylie,Google,-0.4,0.1968,0.9,0.6636000000000001,0.2,-0.0316,0.9,0.7140823529411765,-0.7,-0.33692352941176473
othello,char_othello,Othello,OpenAI,0.35,0.5081962962962963,0.55,-0.10628148148148148,0.25,0.2243592592592592,0.05,-0.08648888888888888,0.85,0.4444777777777778
othello,char_othello,Othello,Anthropic,0.5,0.5081962962962963,0.4,-0.10628148148148148,0.3,0.2243592592592592,0.2,-0.08648888888888888,0.8,0.4444777777777778
othello,char_othello,Othello,Google,0.7,0.5081962962962963,0.6,-0.10628148148148148,0.6,0.2243592592592592,-0.2,-0.08648888888888888,0.8,0.4444777777777778
othello,char_iago,Iago,OpenAI,0.4,0.6471555555555555,0.85,0.4627555555555555,0.55,0.09976666666666666,-0.95,-0.7177592592592592,0.35,-0.021766666666666663
othello,char_iago,Iago,Anthropic,0.6,0.6471555555555555,0.85,0.4627555555555555,0.7,0.09976666666666666,-0.95,-0.7177592592592592,0.3,-0.021766666666666663
othello,char_iago,Iago,Google,0.7,0.6471555555555555,0.8,0.4627555555555555,0.7,0.09976666666666666,-1.0,-0.7177592592592592,-0.7,-0.021766666666666663
othello,char_desdemona,Desdemona,OpenAI,0.35,0.5563555555555555,0.55,0.7965703703703703,0.15,0.20953333333333332,0.85,0.5909185185185185,0.45,-0.012162962962962955
othello,char_desdemona,Desdemona,Anthropic,0.3,0.5563555555555555,0.5,0.7965703703703703,0.5,0.20953333333333332,0.85,0.5909185185185185,-0.3,-0.012162962962962955
othello,char_desdemona,Desdemona,Google,0.5,0.5563555555555555,0.6,0.7965703703703703,0.7,0.20953333333333332,0.9,0.5909185185185185,-0.7,-0.012162962962962955
othello,char_cassio,Cassio,OpenAI,0.35,0.7043407407407407,0.25,0.46647037037037037,0.2,0.41007037037037036,0.15,0.2260444444444444,0.75,0.07826666666666665
othello,char_cassio,Cassio,Anthropic,0.3,0.7043407407407407,-0.2,0.46647037037037037,0.6,0.41007037037037036,0.5,0.2260444444444444,0.6,0.07826666666666665
othello,char_cassio,Cassio,Google,0.6,0.7043407407407407,-0.2,0.46647037037037037,0.6,0.41007037037037036,0.3,0.2260444444444444,0.7,0.07826666666666665
othello,char_emilia,Emilia,OpenAI,0.55,0.6627296296296296,0.1,0.09566666666666665,0.25,0.11493333333333332,0.15,0.31246296296296294,0.65,0.11042962962962961
othello,char_emilia,Emilia,Anthropic,0.3,0.6627296296296296,0.2,0.09566666666666665,0.6,0.11493333333333332,0.4,0.31246296296296294,0.5,0.11042962962962961
othello,char_emilia,Emilia,Google,0.5,0.6627296296296296,-0.4,0.09566666666666665,0.8,0.11493333333333332,0.2,0.31246296296296294,0.6,0.11042962962962961
othello,char_roderigo,Roderigo,OpenAI,-0.3,-0.2576,-0.6,-0.5542705882352941,0.2,-0.11310000000000002,-0.5,-0.06391764705882352,0.85,0.6841882352941177
othello,char_roderigo,Roderigo,Anthropic,-0.5,-0.2576,-0.6,-0.5542705882352941,-0.1,-0.11310000000000002,0.3,-0.06391764705882352,0.8,0.6841882352941177
othello,char_roderigo,Roderigo,Google,-0.7,-0.2576,-0.8,-0.5542705882352941,-0.5,-0.11310000000000002,-0.2,-0.06391764705882352,0.8,0.6841882352941177
othello,char_brabantio,Brabantio,OpenAI,-0.6,-0.3201,0.4,0.5479,0.1,0.1056,-0.7,-0.46783529411764707,0.8,0.5120823529411764
othello,char_brabantio,Brabantio,Anthropic,-0.6,-0.3201,0.3,0.5479,0.5,0.1056,-0.7,-0.46783529411764707,0.85,0.5120823529411764
othello,char_brabantio,Brabantio,Google,-0.8,-0.3201,0.5,0.5479,0.6,0.1056,-0.8,-0.46783529411764707,0.8,0.5120823529411764
pericles_prince_of_tyre,char_pericles,Pericles,OpenAI,0.6,0.5989319999999999,0.3,0.302396,0.2,0.076824,0.6,0.719328,0.1,0.11991199999999999
pericles_prince_of_tyre,char_pericles,Pericles,Anthropic,0.6,0.5989319999999999,0.5,0.302396,-0.3,0.076824,0.7,0.719328,0.6,0.11991199999999999
pericles_prince_of_tyre,char_pericles,Pericles,Google,0.5,0.5989319999999999,0.5,0.302396,-0.5,0.076824,0.5,0.719328,-0.5,0.11991199999999999
pericles_prince_of_tyre,char_marina,Marina,OpenAI,0.3,0.704852,0.2,0.673684,-0.1,0.50298,0.8,0.852144,0.4,-0.38515200000000005
pericles_prince_of_tyre,char_marina,Marina,Anthropic,0.7,0.704852,0.6,0.673684,0.4,0.50298,0.8,0.852144,0.5,-0.38515200000000005
pericles_prince_of_tyre,char_marina,Marina,Google,0.5,0.704852,0.0,0.673684,-0.5,0.50298,0.5,0.852144,-0.5,-0.38515200000000005
pericles_prince_of_tyre,char_simonides,Simonides,OpenAI,0.0,0.08341599999999999,0.5,0.315696,0.5,0.26856399999999997,-0.5,0.270676,-0.5,-0.18206799999999998
pericles_prince_of_tyre,char_simonides,Simonides,Anthropic,0.3,0.08341599999999999,0.7,0.315696,0.8,0.26856399999999997,0.6,0.270676,-0.6,-0.18206799999999998
pericles_prince_of_tyre,char_simonides,Simonides,Google,0.0,0.08341599999999999,0.5,0.315696,0.0,0.26856399999999997,-0.5,0.270676,0.0,-0.18206799999999998
pericles_prince_of_tyre,char_bawd,Bawd,OpenAI,-0.5,-0.30420400000000003,-0.5,0.010928000000000004,0.5,0.33031200000000005,-1.0,-0.511944,0.5,0.246204
pericles_prince_of_tyre,char_bawd,Bawd,Anthropic,-0.8,-0.30420400000000003,0.6,0.010928000000000004,0.7,0.33031200000000005,-0.9,-0.511944,0.5,0.246204
pericles_prince_of_tyre,char_bawd,Bawd,Google,0.0,-0.30420400000000003,-0.5,0.010928000000000004,0.0,0.33031200000000005,-0.5,-0.511944,0.5,0.246204
pericles_prince_of_tyre,char_lysimachus,Lysimachus,OpenAI,-0.1,0.254352,0.3,0.531056,0.4,0.45186000000000004,0.2,0.6391760000000001,-0.3,-0.432928
pericles_prince_of_tyre,char_lysimachus,Lysimachus,Anthropic,0.3,0.254352,0.6,0.531056,0.7,0.45186000000000004,0.5,0.6391760000000001,-0.4,-0.432928
pericles_prince_of_tyre,char_lysimachus,Lysimachus,Google,0.5,0.254352,0.0,0.531056,0.0,0.45186000000000004,0.5,0.6391760000000001,-0.5,-0.432928
pericles_prince_of_tyre,char_boult,Boult,OpenAI,-0.3,-0.23962399999999998,-0.5,0.185636,0.6,0.272096,-0.8,-0.36839999999999995,0.2,0.08964399999999999
pericles_prince_of_tyre,char_boult,Boult,Anthropic,-0.7,-0.23962399999999998,0.6,0.185636,0.8,0.272096,-0.8,-0.36839999999999995,0.5,0.08964399999999999
pericles_prince_of_tyre,char_boult,Boult,Google,0.0,-0.23962399999999998,-0.5,0.185636,0.5,0.272096,-0.5,-0.36839999999999995,0.5,0.08964399999999999
pericles_prince_of_tyre,char_helicanus,Helicanus,OpenAI,0.0,-0.181456,0.5,0.7813,-0.25,-0.027379999999999995,0.5,0.7389319999999999,-0.5,-0.557044
pericles_prince_of_tyre,char_helicanus,Helicanus,Anthropic,0.3,-0.181456,0.8,0.7813,-0.4,-0.027379999999999995,0.7,0.7389319999999999,-0.6,-0.557044
pericles_prince_of_tyre,char_helicanus,Helicanus,Google,0.0,-0.181456,0.5,0.7813,-0.5,-0.027379999999999995,0.5,0.7389319999999999,-0.5,-0.557044
pericles_prince_of_tyre,char_thaisa,Thaisa,OpenAI,0.2,0.2911119999999999,0.0,0.5959999999999999,0.1,0.102432,0.6,0.761836,-0.5,-0.11164
pericles_prince_of_tyre,char_thaisa,Thaisa,Anthropic,0.3,0.2911119999999999,0.6,0.5959999999999999,0.4,0.102432,0.7,0.761836,-0.5,-0.11164
pericles_prince_of_tyre,char_thaisa,Thaisa,Google,0.5,0.2911119999999999,0.0,0.5959999999999999,-0.5,0.102432,0.5,0.761836,0.0,-0.11164
pericles_prince_of_tyre,char_cerimon,Cerimon,OpenAI,0.3,0.66392,0.6,0.745904,0.1,0.31861599999999995,0.8,0.8446440000000001,-0.5,-0.561552
pericles_prince_of_tyre,char_cerimon,Cerimon,Anthropic,0.8,0.66392,0.9,0.745904,0.6,0.31861599999999995,0.85,0.8446440000000001,-0.8,-0.561552
